@RELATION trained/svmGenreRecog
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.061015,0.016104,3.216157,0.116933,0.149110,0.426869,0.006756,0.091652,-25.679606,2.174380,-0.463093,-0.171563,-0.210685,0.145020,-0.018712,0.234859,-0.141888,-0.235441,-0.163695,-0.000068,0.201257,0.016138,0.003427,0.026810,0.019941,0.035752,0.015865,0.046333,0.001901,0.003274,0.005735,0.021619,0.007564,0.028741,0.014370,0.011028,0.065470,0.020168,0.027577,0.168557,0.003696,0.030681,0.932575,0.433787,0.303503,0.315225,0.286585,0.248621,0.260720,0.261574,0.242703,0.287798,0.219914,0.202221,0.196465,0.013489,0.003753,0.019946,0.015957,0.022953,0.013648,0.035410,0.001833,0.002845,0.004915,0.014906,0.006812,0.011350,400.000000,0.083916,classical
0.074444,0.017616,3.212112,0.134488,0.156082,0.697361,0.005953,0.114838,-24.893689,1.873021,-0.485451,-0.068485,-0.341174,0.026214,-0.042054,0.062796,-0.126037,-0.038248,0.038685,-0.029991,0.043054,0.025737,0.006842,0.028416,0.015158,0.016097,0.012822,0.045158,0.006392,0.011199,0.005543,0.017094,0.016864,0.023585,0.015573,0.007662,0.064015,0.019041,0.024515,0.217799,0.002452,0.030250,0.750318,0.375592,0.254618,0.239198,0.212192,0.227171,0.220249,0.241329,0.232227,0.243025,0.235473,0.224826,0.186166,0.024078,0.005682,0.020708,0.013753,0.014788,0.013766,0.025643,0.005328,0.010769,0.004040,0.010248,0.011917,0.007490,300.000000,0.092147,classical
0.048465,0.005171,3.173653,0.107865,0.155009,0.192528,0.004884,0.062221,-29.236263,3.052929,-0.851237,-0.306134,-0.447114,-0.049393,-0.326837,-0.385153,-0.296782,0.121242,0.076497,0.055198,-0.154653,0.023958,0.006043,0.013906,0.022872,0.020485,0.013845,0.057544,0.006970,0.008366,0.022106,0.018037,0.008399,0.028618,0.008186,0.003594,0.134861,0.026237,0.038472,0.099252,0.005182,0.011300,1.529632,0.476837,0.325870,0.255642,0.274046,0.232840,0.234109,0.208527,0.232898,0.223891,0.194442,0.184411,0.160086,0.015259,0.005173,0.012596,0.016642,0.014671,0.009707,0.029461,0.005291,0.005867,0.012145,0.012285,0.006712,0.007591,171.428571,0.084746,classical
0.041444,0.015588,3.187604,0.099778,0.155427,0.113269,0.007071,0.052959,-26.708102,3.630262,-0.484307,-0.161379,-0.292137,-0.057723,-0.092931,-0.105560,-0.271612,-0.137941,-0.075481,-0.032623,-0.111191,0.061260,0.005090,0.020098,0.013603,0.033963,0.012845,0.039995,0.003711,0.015191,0.007575,0.008426,0.008618,0.031425,0.007906,0.015993,0.120681,0.025095,0.036362,0.065219,0.008741,0.008518,1.006407,0.488358,0.324742,0.251960,0.212572,0.223566,0.238709,0.233454,0.244244,0.236213,0.186212,0.184535,0.167821,0.037256,0.004540,0.014890,0.012313,0.017031,0.010190,0.024858,0.003590,0.013345,0.005359,0.005420,0.008407,0.010173,200.000000,0.076923,classical
0.051616,0.007551,3.159487,0.108633,0.153260,0.184877,0.011339,0.064440,-27.544668,3.003904,-0.901498,-0.079642,-0.327298,-0.144028,-0.431749,-0.228442,-0.241297,-0.172836,-0.057288,-0.009664,-0.102438,0.024158,0.005525,0.021180,0.034595,0.010420,0.015346,0.039335,0.006895,0.013436,0.014379,0.012243,0.007712,0.028047,0.010037,0.005075,0.113681,0.025806,0.038220,0.099330,0.008639,0.010938,0.919971,0.465711,0.362623,0.340187,0.305517,0.279731,0.344983,0.264254,0.341115,0.297002,0.259512,0.218860,0.188092,0.022061,0.007465,0.021516,0.028334,0.010030,0.016227,0.040269,0.011072,0.014328,0.010703,0.014042,0.009396,0.011298,200.000000,0.081585,classical
0.032024,0.013190,3.078666,0.102373,0.164560,0.124734,0.009045,0.040246,-27.851736,3.026161,-0.012194,0.017211,-0.181560,0.200467,0.154151,0.204767,0.186569,0.141278,0.126234,0.053906,0.029480,0.010492,0.002529,0.043551,0.011023,0.013917,0.014615,0.129299,0.001711,0.004353,0.009748,0.061893,0.007561,0.046213,0.007893,0.003735,0.099293,0.019044,0.026392,0.051424,0.004910,0.007259,0.474280,0.290597,0.193201,0.158566,0.156565,0.152750,0.150791,0.159267,0.142591,0.140601,0.128266,0.128900,0.138064,0.005669,0.001080,0.026756,0.005585,0.008988,0.011682,0.054404,0.001426,0.002883,0.004848,0.025897,0.004927,0.012445,300.000000,0.110987,classical
0.062215,0.026744,3.217030,0.120710,0.152399,0.549308,0.006745,0.092407,-24.107751,2.215257,-0.396737,0.201029,-0.277484,-0.098214,-0.329145,-0.091323,-0.096142,0.158782,0.081989,0.145853,0.051124,0.015230,0.008125,0.020151,0.015358,0.014097,0.027882,0.031585,0.002546,0.010700,0.016928,0.044372,0.006507,0.026587,0.014608,0.011462,0.066286,0.018806,0.025935,0.176909,0.003301,0.023242,0.607113,0.373892,0.308795,0.296735,0.246802,0.231379,0.238904,0.242338,0.271559,0.246255,0.219082,0.230837,0.203255,0.014198,0.008791,0.016093,0.016836,0.010835,0.026557,0.025977,0.002249,0.009859,0.014999,0.037222,0.006602,0.010822,171.428571,0.094092,classical
0.088126,0.027877,3.231942,0.140756,0.149075,0.846567,0.005109,0.137647,-23.500798,1.417233,-1.084337,-0.326006,-0.683753,-0.352137,-0.297875,-0.178809,0.084603,0.027683,-0.020194,0.013737,-0.065683,0.016005,0.020490,0.012985,0.012513,0.007671,0.013748,0.017330,0.003266,0.010181,0.016279,0.020154,0.020504,0.019665,0.014774,0.011432,0.052266,0.016123,0.023255,0.188211,0.002621,0.027319,0.612263,0.375033,0.265581,0.276827,0.245257,0.244136,0.256590,0.239211,0.237236,0.237187,0.231039,0.221776,0.194862,0.013771,0.019593,0.010256,0.011842,0.006888,0.010823,0.013622,0.003497,0.008241,0.015177,0.014780,0.017021,0.006736,240.000000,0.089064,classical
0.050187,0.025221,3.217087,0.105344,0.143775,0.279413,0.004725,0.075080,-24.669554,2.902679,-1.043479,-0.112773,-0.633444,-0.226464,-0.201476,0.019691,-0.037022,-0.070826,-0.076391,-0.065383,-0.008976,0.012553,0.049063,0.013525,0.013319,0.029579,0.009763,0.016021,0.001845,0.007404,0.019706,0.013566,0.011194,0.024576,0.007799,0.011412,0.062469,0.020779,0.035314,0.101202,0.002876,0.015754,0.517075,0.340806,0.251700,0.247543,0.221741,0.213487,0.202782,0.230850,0.247178,0.195404,0.253597,0.186719,0.181305,0.010033,0.037034,0.008354,0.009616,0.018148,0.007967,0.010993,0.001713,0.004935,0.014008,0.007631,0.009284,0.008750,200.000000,0.088553,classical
0.058777,0.011825,3.208399,0.114019,0.144948,0.445953,0.005133,0.088680,-25.580391,2.386243,-0.888562,-0.085852,-0.563258,-0.131430,-0.233866,0.029345,0.036619,-0.015731,-0.198466,-0.126530,-0.074903,0.019567,0.007347,0.018445,0.015847,0.012653,0.014527,0.016086,0.001685,0.010812,0.008121,0.028017,0.040559,0.020387,0.009423,0.006279,0.070600,0.019184,0.030958,0.150592,0.002636,0.019399,0.775600,0.308082,0.230610,0.243061,0.231299,0.225605,0.236329,0.199215,0.213021,0.254667,0.209030,0.222867,0.209913,0.017238,0.005991,0.012700,0.011538,0.011259,0.011978,0.011194,0.001499,0.007800,0.005271,0.015756,0.027069,0.006425,240.000000,0.096603,classical
0.092762,0.009692,3.212505,0.144138,0.151731,0.941620,0.005268,0.142951,-24.732001,1.591120,-0.809273,0.068508,-0.357452,-0.105254,-0.101918,-0.138178,-0.146449,-0.001237,-0.008712,-0.069980,-0.061483,0.013261,0.011008,0.012013,0.015126,0.014470,0.022286,0.020178,0.004929,0.011112,0.008740,0.020723,0.008376,0.014694,0.016366,0.005031,0.072509,0.019969,0.023300,0.217551,0.002081,0.030921,0.900451,0.326244,0.243641,0.241809,0.206181,0.191213,0.227260,0.254367,0.258988,0.220015,0.216270,0.196212,0.182419,0.008952,0.011733,0.008710,0.011874,0.010489,0.018119,0.014699,0.004909,0.009192,0.007258,0.014911,0.009228,0.005186,240.000000,0.105207,classical
0.076199,0.006075,3.184952,0.131641,0.151091,0.695521,0.006389,0.120180,-25.775220,2.130919,-0.708008,-0.049903,-0.398138,-0.042414,-0.086819,-0.055688,0.120934,0.149744,0.066174,0.020082,-0.045553,0.024442,0.006705,0.018970,0.011053,0.008529,0.013529,0.030421,0.002891,0.013092,0.010729,0.028663,0.017096,0.018866,0.018306,0.004967,0.102221,0.021580,0.023988,0.238337,0.002820,0.034527,1.089552,0.403191,0.234913,0.221662,0.215912,0.208146,0.211731,0.200041,0.236606,0.248893,0.225291,0.217582,0.195966,0.021674,0.006276,0.015044,0.008944,0.006295,0.014082,0.022219,0.003388,0.010343,0.007791,0.026035,0.015022,0.007672,200.000000,0.113963,classical
0.051976,0.024335,3.203794,0.107181,0.146725,0.329933,0.004602,0.074460,-24.689280,2.889090,-0.820230,-0.145155,-0.567887,-0.120825,-0.178656,0.005832,0.082698,-0.006661,-0.129468,-0.098802,-0.000567,0.025029,0.034526,0.012836,0.022437,0.015595,0.016380,0.028774,0.002274,0.006887,0.013111,0.020106,0.021705,0.024665,0.008089,0.008608,0.058681,0.020897,0.034254,0.118907,0.002321,0.017812,0.598101,0.315541,0.244461,0.197206,0.202242,0.225610,0.202462,0.224503,0.223818,0.217948,0.219267,0.178369,0.181387,0.017036,0.025069,0.009226,0.016456,0.009420,0.012512,0.020409,0.002254,0.005933,0.010433,0.011244,0.015773,0.006812,240.000000,0.081081,classical
0.072901,0.013972,3.185691,0.132293,0.150646,0.702423,0.007260,0.117610,-24.697825,1.900374,-0.665881,-0.030332,-0.537656,-0.156146,-0.012962,0.198905,0.190935,-0.014273,-0.138607,0.021915,0.112837,0.028898,0.008586,0.021143,0.010594,0.015100,0.010601,0.020485,0.001411,0.010687,0.008393,0.016626,0.020563,0.017315,0.016035,0.007161,0.078828,0.018533,0.025663,0.231836,0.003452,0.031233,0.789282,0.343396,0.237223,0.245756,0.240909,0.220825,0.238563,0.252560,0.252154,0.256246,0.232639,0.228280,0.177345,0.029712,0.006810,0.016000,0.009224,0.012510,0.011142,0.016544,0.001505,0.009884,0.006097,0.012849,0.018516,0.007538,200.000000,0.105967,classical
0.166291,0.017934,3.213514,0.221694,0.173652,1.584623,0.007686,0.249502,-26.103337,-0.918183,-0.436746,0.595368,0.753490,0.204023,-0.537445,0.542847,0.462862,-0.198868,0.067497,0.218937,0.088456,0.016925,0.001562,0.034341,0.003059,0.004832,0.000871,0.030600,0.006470,0.001074,0.005967,0.006953,0.009073,0.018754,0.025420,0.010713,0.084690,0.019884,0.013375,0.261047,0.003556,0.044955,0.895631,0.483374,0.334588,0.354497,0.259914,0.274522,0.293124,0.297535,0.295204,0.292802,0.271931,0.236426,0.177942,0.019011,0.001786,0.023568,0.002851,0.008264,0.001188,0.024533,0.008725,0.000942,0.006282,0.007002,0.009342,0.009160,200.000000,0.104101,classical
0.152895,0.016331,3.261900,0.199796,0.177073,1.536601,0.006291,0.252465,-25.262725,0.339194,-0.781662,-0.217070,-0.058237,0.296514,0.066657,-0.026762,0.145818,0.016596,-0.100668,0.082016,0.202330,0.012360,0.010392,0.010334,0.007211,0.010620,0.010461,0.044407,0.005986,0.004369,0.007560,0.005013,0.018976,0.021281,0.031748,0.010425,0.043079,0.019189,0.014329,0.281134,0.002847,0.051429,0.899432,0.457609,0.291437,0.287199,0.288645,0.326509,0.287020,0.274625,0.271968,0.255076,0.232665,0.250692,0.201831,0.009373,0.009779,0.007134,0.006568,0.008646,0.007736,0.024135,0.005583,0.004228,0.005246,0.003039,0.014260,0.007789,400.000000,0.106697,classical
0.152108,0.016059,3.251166,0.199968,0.177841,1.536487,0.006023,0.245881,-25.053841,0.664696,0.023111,0.487024,0.248920,-0.033107,-0.193601,0.183796,-0.041834,-0.015519,-0.123360,0.003166,-0.022330,0.014047,0.001651,0.018633,0.004869,0.010828,0.004069,0.030147,0.006135,0.003421,0.025660,0.013145,0.008342,0.019226,0.031582,0.009210,0.061241,0.019820,0.015381,0.298897,0.003005,0.052124,0.665721,0.394412,0.352286,0.287512,0.286990,0.285244,0.307230,0.355451,0.367465,0.323450,0.331871,0.245828,0.204431,0.011224,0.001890,0.014581,0.005418,0.012869,0.004511,0.022781,0.008395,0.002700,0.016983,0.010752,0.011481,0.007772,300.000000,0.080819,classical
0.132927,0.040445,3.199258,0.185553,0.160635,0.571874,0.019997,0.166676,-25.688540,0.755414,0.383034,0.339069,-0.685097,0.464233,-0.356500,0.060768,0.130574,-0.037950,0.024405,-0.196329,0.039394,0.030996,0.005092,0.013768,0.024434,0.012906,0.002949,0.017045,0.004064,0.005280,0.019441,0.011396,0.004033,0.025653,0.018613,0.024336,0.121845,0.023732,0.023308,0.228019,0.017930,0.039974,0.946545,0.534915,0.350456,0.309456,0.295166,0.267603,0.267058,0.270568,0.272654,0.275834,0.243589,0.230598,0.227663,0.030309,0.004070,0.015458,0.026008,0.008943,0.004136,0.011829,0.004619,0.004474,0.013768,0.006937,0.004449,0.014233,300.000000,0.103058,classical
0.108970,0.015211,3.160051,0.159977,0.160087,0.973426,0.011728,0.153088,-25.342352,0.978879,-0.409036,0.671565,-0.316193,0.182574,0.166544,-0.251652,-0.072094,0.066420,-0.033782,0.025644,0.024113,0.009235,0.001430,0.010517,0.006279,0.010342,0.006085,0.011769,0.004505,0.008436,0.020538,0.030294,0.006029,0.017378,0.025051,0.014166,0.163357,0.019350,0.022883,0.280094,0.007219,0.037060,1.009138,0.605279,0.366792,0.299107,0.265320,0.307135,0.335311,0.359696,0.298766,0.360037,0.297825,0.247026,0.211258,0.010928,0.002279,0.010772,0.006403,0.012687,0.006978,0.012584,0.006026,0.010489,0.022007,0.025971,0.007348,0.010398,150.000000,0.107066,classical
0.069825,0.012743,3.156749,0.139538,0.169795,0.638661,0.006158,0.112321,-25.981208,1.739841,-0.117237,0.188368,0.013412,0.260815,0.155567,0.390335,0.203850,-0.152840,0.049709,0.243229,0.189969,0.011550,0.012403,0.067306,0.006236,0.011307,0.010672,0.099994,0.001343,0.002505,0.006703,0.037719,0.002785,0.041869,0.022092,0.007646,0.101813,0.018053,0.021184,0.233039,0.003535,0.042236,1.435910,0.314054,0.262735,0.252700,0.213819,0.236946,0.229519,0.214743,0.244006,0.214523,0.230997,0.193740,0.169433,0.010146,0.011594,0.041724,0.005226,0.007475,0.008011,0.057636,0.001318,0.001896,0.004020,0.020537,0.003318,0.014706,300.000000,0.082933,classical
0.126925,0.005428,3.220163,0.174548,0.171907,1.161752,0.007825,0.202286,-28.521896,0.969815,-0.210555,-0.241967,0.075841,0.373928,0.005821,0.137519,0.043562,-0.080972,-0.061643,0.279065,0.198898,0.002149,0.005975,0.036645,0.010987,0.009934,0.015805,0.072552,0.001414,0.007753,0.002063,0.015167,0.005849,0.027710,0.027239,0.002856,0.067448,0.021803,0.017967,0.247398,0.005544,0.040876,1.071044,0.431583,0.347000,0.322864,0.338117,0.284567,0.277981,0.286131,0.247654,0.262697,0.220488,0.206514,0.189063,0.001830,0.005716,0.026262,0.009279,0.008134,0.011711,0.043210,0.001042,0.006533,0.001779,0.009754,0.004888,0.011132,300.000000,0.081703,classical
0.123069,0.018964,3.232153,0.180029,0.168176,1.230910,0.005181,0.205530,-24.377070,0.755160,-0.148634,0.096973,-0.021578,0.213101,-0.101832,0.094945,0.024269,-0.065012,0.007103,0.308649,0.217124,0.018269,0.008947,0.024176,0.004627,0.007162,0.021248,0.042321,0.003464,0.003796,0.005785,0.036968,0.004787,0.022918,0.030339,0.008658,0.059459,0.022035,0.015366,0.287316,0.002000,0.050750,0.592080,0.414502,0.279113,0.288648,0.271840,0.248952,0.248227,0.258533,0.275513,0.276760,0.238163,0.210474,0.177416,0.014335,0.009001,0.014373,0.004284,0.005953,0.013589,0.024928,0.003866,0.004894,0.004902,0.021987,0.005364,0.009196,133.333333,0.089888,classical
0.086466,0.008781,3.216961,0.148445,0.167513,0.837690,0.007780,0.132557,-25.806618,1.753947,-0.368098,0.021701,-0.225981,0.249301,0.137909,-0.020614,-0.215708,-0.139022,-0.203036,0.008480,0.095546,0.014652,0.014817,0.035975,0.015799,0.017613,0.025424,0.013986,0.009383,0.008330,0.004120,0.015007,0.004475,0.023672,0.019814,0.008949,0.081461,0.017863,0.019457,0.276615,0.004355,0.036897,0.717831,0.377627,0.300327,0.279101,0.258841,0.244629,0.281396,0.304394,0.305201,0.336372,0.291897,0.277969,0.226565,0.012530,0.012605,0.030292,0.018514,0.015529,0.024416,0.012009,0.010724,0.009369,0.004163,0.015707,0.006600,0.010702,200.000000,0.114136,classical
0.122033,0.014738,3.197181,0.181512,0.177471,1.211690,0.005828,0.199031,-25.455722,1.068288,-0.067801,0.150316,-0.093789,-0.061924,-0.308784,0.082068,0.334029,-0.026771,-0.192053,0.173583,0.007263,0.022191,0.009691,0.025207,0.009942,0.010034,0.003886,0.036740,0.002692,0.007456,0.010622,0.045196,0.001951,0.025878,0.030996,0.012834,0.112900,0.021978,0.015580,0.300579,0.003011,0.048947,1.189567,0.372438,0.289754,0.262674,0.255117,0.237622,0.238095,0.232602,0.247470,0.247397,0.251753,0.221580,0.178126,0.019348,0.011235,0.021147,0.008659,0.008746,0.004824,0.032111,0.002813,0.007939,0.009922,0.028224,0.001858,0.011112,200.000000,0.145397,classical
0.082428,0.025294,3.195298,0.149832,0.180142,0.767116,0.004078,0.121825,-23.644591,1.797629,-0.337955,0.209136,0.171914,0.228330,0.181722,-0.081108,0.105518,0.231274,-0.116130,0.202382,0.215075,0.009431,0.002683,0.041264,0.020897,0.012526,0.006615,0.122004,0.004888,0.003754,0.023886,0.027827,0.003203,0.038364,0.018311,0.006409,0.068776,0.017274,0.016922,0.205683,0.002021,0.031960,0.403038,0.256303,0.235443,0.211482,0.220061,0.214886,0.226400,0.210736,0.208155,0.213783,0.200546,0.212242,0.162222,0.006584,0.002139,0.018353,0.013649,0.007356,0.004820,0.046601,0.004417,0.002524,0.014093,0.013981,0.002476,0.010332,150.000000,0.091496,classical
0.100032,0.093304,3.240056,0.200675,0.207900,0.957810,0.004080,0.176070,-21.917038,1.504741,0.397865,0.275488,0.173678,0.221998,-0.013645,0.112127,0.205737,0.067525,0.039736,0.053923,0.049763,0.007628,0.002318,0.079595,0.007813,0.010533,0.008131,0.065278,0.001850,0.003383,0.007057,0.076010,0.002559,0.043526,0.030723,0.019045,0.052509,0.032429,0.019532,0.283776,0.002192,0.081414,0.534106,0.287923,0.320774,0.273625,0.245948,0.228254,0.245252,0.240626,0.244983,0.259236,0.257557,0.239422,0.233689,0.007347,0.003074,0.035147,0.007524,0.007459,0.006570,0.036217,0.002467,0.003535,0.006916,0.029858,0.002701,0.011736,133.333333,0.088770,country
0.122954,0.083388,3.242219,0.219662,0.209336,1.202194,0.004099,0.227935,-21.745265,1.257954,0.436436,0.439349,0.332650,0.330798,0.098424,0.210252,0.106362,0.203276,0.050188,0.102092,0.170132,0.005170,0.002081,0.064293,0.007367,0.024026,0.005260,0.054129,0.001984,0.003522,0.009745,0.059551,0.002367,0.034811,0.029491,0.017525,0.062750,0.020658,0.013443,0.288981,0.001955,0.069289,0.444976,0.319849,0.272408,0.249927,0.276607,0.215447,0.226502,0.223162,0.214872,0.214837,0.207246,0.212932,0.175129,0.004907,0.002394,0.040297,0.005479,0.014269,0.004264,0.034738,0.002494,0.003866,0.008643,0.034353,0.003546,0.010979,133.333333,0.088660,country
0.072817,0.052432,3.196185,0.174063,0.199706,0.620052,0.009172,0.107557,-23.560152,1.985800,0.712973,0.466605,0.113747,0.070219,-0.047676,0.017034,0.000658,-0.084400,-0.037741,0.111030,0.074513,0.012729,0.005397,0.064121,0.010891,0.029837,0.024639,0.036427,0.001509,0.008090,0.014795,0.049451,0.002276,0.040166,0.049560,0.025360,0.132808,0.041282,0.024555,0.405485,0.007227,0.103069,1.183092,0.472959,0.423869,0.327951,0.300977,0.311791,0.278252,0.243167,0.266379,0.294033,0.302796,0.282259,0.289297,0.021147,0.007701,0.050112,0.016483,0.030569,0.032429,0.040603,0.002325,0.011599,0.017734,0.054262,0.002773,0.015175,171.428571,0.106476,country
0.101106,0.054055,3.191853,0.176904,0.184176,0.958679,0.004932,0.179348,-22.558202,1.657020,0.461861,0.112155,0.123268,0.380511,0.124524,0.215195,0.016786,0.036676,-0.143524,-0.006182,-0.069413,0.018251,0.005449,0.052149,0.009185,0.017160,0.004765,0.058957,0.001385,0.004209,0.013347,0.036229,0.007740,0.028934,0.035987,0.023534,0.084353,0.036532,0.023896,0.363618,0.003129,0.088870,0.726363,0.387964,0.342534,0.300973,0.263455,0.280041,0.234852,0.232483,0.222518,0.235115,0.222869,0.219920,0.207367,0.013803,0.006119,0.033042,0.007291,0.012615,0.004547,0.028717,0.002219,0.004643,0.010819,0.028062,0.008608,0.009801,150.000000,0.102086,country
0.118711,0.072162,3.207771,0.219720,0.212270,1.075469,0.003832,0.215511,-22.000236,1.422625,0.452268,0.277811,0.418294,0.304800,0.178930,0.193543,0.102814,0.068854,0.037595,-0.008438,0.038631,0.006119,0.001747,0.053703,0.011727,0.029974,0.004095,0.071686,0.002413,0.006662,0.010147,0.045178,0.002014,0.035161,0.030872,0.020472,0.063514,0.022516,0.015213,0.298261,0.002178,0.078143,0.427354,0.281594,0.280024,0.300121,0.253992,0.242824,0.236849,0.238961,0.233057,0.228923,0.216978,0.205961,0.190996,0.004698,0.001649,0.028624,0.009950,0.015769,0.003730,0.042754,0.003186,0.007230,0.009014,0.029385,0.002446,0.011551,120.000000,0.124481,country
0.131812,0.076528,3.211222,0.223131,0.207680,1.292590,0.005202,0.231114,-21.992617,0.956162,0.363440,0.213371,0.259184,0.334194,-0.043770,0.119164,0.141469,0.160015,0.083581,0.092578,0.080205,0.006590,0.002425,0.049649,0.005380,0.012742,0.007729,0.089533,0.004524,0.004215,0.005653,0.050895,0.002435,0.037486,0.040557,0.027690,0.089978,0.030345,0.017131,0.383414,0.002903,0.083033,0.618132,0.349598,0.329618,0.304885,0.296296,0.262293,0.248048,0.264562,0.255699,0.245468,0.256284,0.226608,0.186942,0.008050,0.003182,0.040511,0.006320,0.010750,0.008125,0.067036,0.006170,0.005015,0.005938,0.045237,0.003258,0.016846,240.000000,0.110651,country
0.121974,0.064319,3.212887,0.213757,0.211455,1.114146,0.004560,0.216638,-22.041547,1.449310,0.505763,0.270059,0.281328,0.288001,0.016665,0.226632,0.015222,0.143863,-0.017336,0.025661,-0.020925,0.006970,0.005858,0.035992,0.007017,0.019957,0.006447,0.038434,0.001090,0.005375,0.013306,0.077825,0.002173,0.029828,0.045324,0.026201,0.084265,0.037944,0.020279,0.390814,0.002657,0.115039,0.642394,0.330519,0.392193,0.313774,0.270032,0.244414,0.225099,0.220187,0.219725,0.205385,0.207335,0.219805,0.189730,0.006772,0.006820,0.024740,0.006040,0.017508,0.006384,0.037190,0.001136,0.005745,0.011200,0.047603,0.003019,0.012500,200.000000,0.092050,country
0.105445,0.080960,3.218826,0.214525,0.216859,0.946495,0.003620,0.181987,-22.237974,1.504566,0.333715,0.335425,0.097431,0.413650,0.151097,0.218069,0.035227,0.126272,0.096697,0.132558,0.113660,0.007887,0.001417,0.065381,0.003947,0.018779,0.005096,0.092800,0.004159,0.003807,0.006390,0.068286,0.002222,0.045814,0.035646,0.016220,0.066772,0.031332,0.017772,0.342589,0.002305,0.096276,0.561682,0.332588,0.302688,0.272417,0.280300,0.264434,0.261131,0.210148,0.211279,0.206916,0.208944,0.186715,0.183331,0.005748,0.001646,0.034494,0.003928,0.013667,0.004196,0.049273,0.004532,0.003829,0.005985,0.040282,0.002154,0.012883,200.000000,0.092291,country
0.101313,0.091391,3.226527,0.197313,0.203883,0.936209,0.004138,0.173286,-22.081363,1.453236,0.309559,0.400945,0.021413,0.322635,0.097371,0.285414,0.260450,0.162391,0.092599,0.032775,0.057503,0.007063,0.002619,0.032413,0.008273,0.016129,0.005434,0.099341,0.001376,0.004660,0.008562,0.078438,0.003087,0.045781,0.030618,0.018617,0.070770,0.029143,0.018375,0.256588,0.002282,0.070181,0.404117,0.285747,0.279045,0.267975,0.250686,0.232604,0.242835,0.220592,0.254189,0.238376,0.226373,0.194910,0.187186,0.006092,0.003182,0.021817,0.007114,0.010702,0.005337,0.043469,0.001635,0.005244,0.008411,0.034366,0.003450,0.012462,120.000000,0.081967,country
